polarity,content,content_clean
0,"@ErickCt_ nosotros estábamos muy feliz mente cazando pokemon, siguiendo nueStra ruta y tuvimos un encuentro desafortunado",nosotros estbamos muy feliz mente cazando pokemon siguiendo nuestra ruta y tuvimos un encuentro desafortunado
0,Y bueno las cosas llegan cuando no las dices..... recierto,y bueno las cosas llegan cuando no las dices recierto
0,Y bueno las cosas llegan cuando no las dices..... recierto,y bueno las cosas llegan cuando no las dices recierto
-1,"@LeoVeigaSanchez Es cierto, no es su estilo. Su estilo es no comprometerse con nadie y quedar bien con dios y con el diablo.",es cierto no es su estilo su estilo es no comprometerse con nadie y quedar bien con dios y con el diablo
-1,@Chamo_A_ la hijueputa tela se me salió. yo quería volver a quedar acostada.,la hijueputa tela se me sali yo quera volver a quedar acostada
-1,Pa yo soy eel mas gil me podes hacer mil jodas que siempre ccaigo,pa yo soy eel mas gil me podes hacer mil jodas que siempre ccaigo
1,"Loco yo desde el sábado estoy pensando en lo divino que es el hermano de Vanesa Britos jajajaja, eu queria uma foto com ele nao com ela",loco yo desde el sbado estoy pensando en lo divino que es el hermano de vanesa britos jajajaja eu queria uma foto com ele nao com ela
-1,Lo malo de estar enferma es que la comida no me sabe a nada,lo malo de estar enferma es que la comida no me sabe a nada
0,Bill Clinton ya está muy viejito,bill clinton ya est muy viejito
0,"Todos vamos a ser puteados mañana, bonita Navidad eh #despedidos",todos vamos a ser puteados maana bonita navidad eh despedidos
-1,Aún me parece mentira imaginándote que vuelves a pasarte por qué,an me parece mentira imaginndote que vuelves a pasarte por qu
0,"@DraHongo y son adorables, pero diay... Ya no hay nada que hacer",y son adorables pero diay ya no hay nada que hacer
-1,Ayer lloré viendo a @AlexBadilla en el snap que playada,ayer llor viendo a en el snap que playada
1,@davidernestoz yo te veo bonito,yo te veo bonito
-1,"@francellabrenes Rajado, y mientras llega acá",rajado y mientras llega ac
1,Nada mejor que pasar ocho horas del día viéndola sonreír,nada mejor que pasar ocho horas del da vindola sonrer
-1,"@CristhianRS ¿? ¿Cuál tema? ¿Cuál manejo? ¿Por qué malísimo? Bueno, si así descalificas a El País, mejor ni discuto contigo. Bs tardes",cul tema cul manejo por qu malsimo bueno si as descalificas a el pas mejor ni discuto contigo bs tardes
-1,"@MedioEnSalsaCR Por supuesto que no le importo a nadie. Soy hombre, eurodescendiente, heterosexual y católico. cc @titabobra",por supuesto que no le importo a nadie soy hombre eurodescendiente heterosexual y catlico cc
0,"@brayamqq es chevre las letras!! sabes q dia es mañana,....",es chevre las letras sabes q dia es maana
1,Sigamos siendo felices felices felices,sigamos siendo felices felices felices
1,"@Nats_Castro vaya a cafetear sola o por un traguito o así, a veces es lindo darse ese tiempo para uno",vaya a cafetear sola o por un traguito o as a veces es lindo darse ese tiempo para uno
1,@Los40ec Que excelente tema #RockABYE también me gustaría escuchar: We don't talk anymore solo la mejor música en #los40 @BriannaPinosM,que excelente tema rockabye tambin me gustara escuchar we dont talk anymore solo la mejor msica en los40
1,"@Yannisame jajaja, le gusta el vino tinto! hace años me respaldó un proyecto y a modo de agradecimiento le mandé un vino uruguayo",jajaja le gusta el vino tinto hace aos me respald un proyecto y a modo de agradecimiento le mand un vino uruguayo
0,"@cornejorugel31 ya me imagino su calor que debe estar haciendo allá, ya me imagino negra",ya me imagino su calor que debe estar haciendo all ya me imagino negra
1,"@SoyUnaPolylla mmm. Es guapo, pero me quedo con el otro chibolo porque tiene cara de pastrulo (y es pastrulo).",mmm es guapo pero me quedo con el otro chibolo porque tiene cara de pastrulo y es pastrulo
1,@Jovel_Alvarez no sé si a todos les funcione pero ¡nosotros sí que lo vemos cumplido!,no s si a todos les funcione pero nosotros s que lo vemos cumplido
0,"Por rockear como loco ayer , quedé con la garganta mal y la nuca adolorida , a pesar de ello el metal si q me logró desestrezar mucho",por rockear como loco ayer qued con la garganta mal y la nuca adolorida a pesar de ello el metal si q me logr desestrezar mucho
1,"@Eeugenitaa @florbst emmm, feliz cumpleaños! (era eso?)",emmm feliz cumpleaos era eso
1,Tengo que empezar con buena actitud el dia de mañana para hacer válidos mis propósitos de año nuevo,tengo que empezar con buena actitud el dia de maana para hacer vlidos mis propsitos de ao nuevo
-1,Siii te traje un tecuerdo @La_Joyita2 pero me extraviaron mi mochila debajo del autobús y pues ahi se perdió Es neta. Hasta mi cel fue.,siii te traje un tecuerdo pero me extraviaron mi mochila debajo del autobs y pues ahi se perdi es neta hasta mi cel fue
0,"#PapáNoelYoQuiero que regrese, pasar los ciclos, y lo más importante, dinero pls ya mucho me enseñas la humildad",papnoelyoquiero que regrese pasar los ciclos y lo ms importante dinero pls ya mucho me enseas la humildad
-1,La ptm no supero lo de ayer Mi año nuevo se fue a la mrd,la ptm no supero lo de ayer mi ao nuevo se fue a la mrd
1,"@vivianarojasv feliz navidad Vivi, que lo hayas pasado bonito con todos tus seres queridos",feliz navidad vivi que lo hayas pasado bonito con todos tus seres queridos
1,@Laugamer721 Buenos Vídeos.Se que llegadas a los 1.000.000 de SUBS. Sigue haci y cuídate :v,buenos vdeosse que llegadas a los 1000000 de subs sigue haci y cudate v
1,@camilascookie feliz navidad tu cuenta es maravillosa,feliz navidad tu cuenta es maravillosa
0,@Pao_vales no tiene nada de malo ser coquetos,no tiene nada de malo ser coquetos
-1,@ICVNL ustedes me puede ayudar a saber pq voy a pagar mas que en los anios anteriores,ustedes me puede ayudar a saber pq voy a pagar mas que en los anios anteriores
0,"@RicardoMoran no te gastes en responder de seguro tienes mejores cosas que hacer, besos pelado",no te gastes en responder de seguro tienes mejores cosas que hacer besos pelado
0,"Uhhh, no me había dado cuenta de la hora tremenda que se hizo. Habrá que despedirse hasta mañana... o hasta algunas horas, je.",uhhh no me haba dado cuenta de la hora tremenda que se hizo habr que despedirse hasta maana o hasta algunas horas je
1,"Buen dia! Elige q cada uno de tus dias sea un milagro! que su dia este lleno de armonia, luz, amor y buenas vibras! Yo elijo ser feliz!",buen dia elige q cada uno de tus dias sea un milagro que su dia este lleno de armonia luz amor y buenas vibras yo elijo ser feliz
-1,Esas personas que se aclaman los señores de la lectura -Libro favorito? -Cazadores de sombras #MeCortoUnHuevi,esas personas que se aclaman los seores de la lectura libro favorito cazadores de sombras mecortounhuevi
0,Quiero y tengo que ir a ver animales fantásticos antes que salga de cartelera,quiero y tengo que ir a ver animales fantsticos antes que salga de cartelera
1,@vale24_12 siempre es bueno la opinión de un playo,siempre es bueno la opinin de un playo
-1,Y desperté y me fui llorando con mi mamá. Desperté en el sueño como unas 5 veces. Nunca había batallado tanto. Me muero si me pasa sola,y despert y me fui llorando con mi mam despert en el sueo como unas 5 veces nunca haba batallado tanto me muero si me pasa sola
-1,Estoy re triste por el Cappelli,estoy re triste por el cappelli
1,"@yestermansux Oye vi una hiper padre en Morelia, no así pero muuuy chida. Costaba como $200. Si la quieres, me avisas.",oye vi una hiper padre en morelia no as pero muuuy chida costaba como 200 si la quieres me avisas
1,Hoy tuve un día muy lindo me chinearon mucho 2 amigos y el jueves uno que amo mucho.,hoy tuve un da muy lindo me chinearon mucho 2 amigos y el jueves uno que amo mucho
1,toy enamoradaaaaaaaa que ovy a hacer con tanto amor para dar cuando mi novio ta re dormido ?¿ matu ven a mi,toy enamoradaaaaaaaa que ovy a hacer con tanto amor para dar cuando mi novio ta re dormido matu ven a mi
1,"@_Star_Vader Si, no hay que perder la esperanza jaja, digamos tuve muchas eectativas con alguien pero no se dio y tome por gordo",si no hay que perder la esperanza jaja digamos tuve muchas eectativas con alguien pero no se dio y tome por gordo
-1,"#JamasMePreguntes porq soy linda contigo, Si pregunto como estas es educación, no porq realmente me interese",jamasmepreguntes porq soy linda contigo si pregunto como estas es educacin no porq realmente me interese
0,@YurikitoKSP tengo una amiga que dibuja genial.... s necesitas te paso su nombre,tengo una amiga que dibuja genial s necesitas te paso su nombre
-1,Puta gente naca por su culpa ya no me dejo mi mamá ir a partir rosca con mis amigos pónganse a trabajar,puta gente naca por su culpa ya no me dejo mi mam ir a partir rosca con mis amigos pnganse a trabajar
-1,Que día mas agotador.... conferencia laboratorio y clase sin parar y para cerrar el día..... mañana tengo clases full day yeeee!,que da mas agotador conferencia laboratorio y clase sin parar y para cerrar el da maana tengo clases full day yeeee
-1,Brother en verdad me duele el cuerpo y no tengo la más mínima idea del porqué,brother en verdad me duele el cuerpo y no tengo la ms mnima idea del porqu
0,4:18 AM. Que gran dilema. ¿Despertar a mamá para que me baje a abrirme o dejar que siga durmiendo? Pd. Venga saliendo del trabajo,418 am que gran dilema despertar a mam para que me baje a abrirme o dejar que siga durmiendo pd venga saliendo del trabajo
-1,Me sancocho csm si las van tendrían ventana todo seria mejor,me sancocho csm si las van tendran ventana todo seria mejor
1,"Cada vez que escucho ""Instituciones"" de Sui Generis se me escarapela la piel por lo hermosa que es y también me acuerdo de ti",cada vez que escucho instituciones de sui generis se me escarapela la piel por lo hermosa que es y tambin me acuerdo de ti
1,@lilovilaplana Gracias por Compartir hermosas fotos,gracias por compartir hermosas fotos
1,@Zabdielitas_M @zabdiel1344 ya quiero ver la segunda!!,ya quiero ver la segunda
0,no puedo dejar de escuchar wham! alguien ayúdeme,no puedo dejar de escuchar wham alguien aydeme
1,@Laa_ceciper hola bonita como estas me gustaria conocerte saber de ti,hola bonita como estas me gustaria conocerte saber de ti
0,Jamas dejare de pasar una navidad y mucho menos un año nuevo fuera de casa,jamas dejare de pasar una navidad y mucho menos un ao nuevo fuera de casa
-1,Eres un pendejo Pulido @puliidooo,eres un pendejo pulido
1,@karentodoroff Sí Los mejores libros para los mejores lectores.,s los mejores libros para los mejores lectores
-1,Pinche ex mejor amigo lo odio,pinche ex mejor amigo lo odio
1,"En una nueva aventura; aprendiendo a aprender el área de Educación física, en un enfoque por competencias.",en una nueva aventura aprendiendo a aprender el rea de educacin fsica en un enfoque por competencias
-1,"""Mae mañana llego a las 10, cuidado te quedas dormida porque a las 10 estoy ahí"" -Liena, se quedó dormida y no ha llegado.",mae maana llego a las 10 cuidado te quedas dormida porque a las 10 estoy ah liena se qued dormida y no ha llegado
-1,"Úrgeme irme a vivir solo, donde el baño sea solo para mi y pueda cagar a la hora que se me hinche la pinche gana sin que esté ocupado",rgeme irme a vivir solo donde el bao sea solo para mi y pueda cagar a la hora que se me hinche la pinche gana sin que est ocupado
-1,@HuaweiMobilePe porque mi equipo G8 se calienta demasiado y la bateria se baja rápido,porque mi equipo g8 se calienta demasiado y la bateria se baja rpido
1,@EdySmol Me encanta que resaltes la moda sin ser superficial sino siendo un excelente crítico! Saludos desde Costa Rica!,me encanta que resaltes la moda sin ser superficial sino siendo un excelente crtico saludos desde costa rica
-1,Lo peor de mi cumple es que ese día empiezo mis clases de nuevo!!,lo peor de mi cumple es que ese da empiezo mis clases de nuevo
-1,@htgawmurphy no vi el nuevo cap y no lo voy a hacer hasta que digan que caleb está en al menoS UN CAP de la s2,no vi el nuevo cap y no lo voy a hacer hasta que digan que caleb est en al menos un cap de la s2
-1,"Parada obligada en pits y al banco.. Rumbo a Pueblo frío.. Hay q ir por la patrona, se acabaron las vacaciones",parada obligada en pits y al banco rumbo a pueblo fro hay q ir por la patrona se acabaron las vacaciones
0,"Quiero demasiado el balde de pollo, cebolla y papas fritas de la Papería. Alguien lléveme",quiero demasiado el balde de pollo cebolla y papas fritas de la papera alguien llveme
1,"Bien Rafael, go ahead, no rscuches a los minusvalidos mentales red tomatoes, con climper y elmer cuba haran buen equipo!!!",bien rafael go ahead no rscuches a los minusvalidos mentales red tomatoes con climper y elmer cuba haran buen equipo
0,@absa_lon tenga paz bonito que en esta vida Todo Cuesta.,tenga paz bonito que en esta vida todo cuesta
1,"@liliramos6 Fuerzas nena ,el esta en un lugar maravilloso ,vos no estas sola en este momento ,estamos nosotros para acompañarte",fuerzas nena el esta en un lugar maravilloso vos no estas sola en este momento estamos nosotros para acompaarte
1,"Bueno mi mama se quedo en casa acompañándolos, y bueno ella quiere ver Gisela, lo que tu desees madre! #nojuergahoy",bueno mi mama se quedo en casa acompandolos y bueno ella quiere ver gisela lo que tu desees madre nojuergahoy
-1,No tengo cargador que lindo,no tengo cargador que lindo
1,"@MoisesDelgadoG Gracias primito, le haré presente los saludos! Estás invitado si puedes vienes",gracias primito le har presente los saludos ests invitado si puedes vienes
